date,delay,distance,origin,destination,carrier
1221100,-8,399,BOS,DCA,US
1221130,-7,399,DCA,BOS,US
1221200,-13,399,BOS,DCA,US
1221230,-3,399,DCA,BOS,US
1221300,-8,399,BOS,DCA,US
1221330,-2,399,DCA,BOS,US
1221400,-9,399,BOS,DCA,US
1221430,-2,399,DCA,BOS,US
1221500,-5,399,BOS,DCA,US
1221530,-4,399,DCA,BOS,US
1221600,-6,399,BOS,DCA,US
1221630,-6,399,DCA,BOS,US
1221700,-2,399,BOS,DCA,US
1221730,-3,399,DCA,BOS,US
1221800,-1,399,BOS,DCA,US
1221830,-6,399,DCA,BOS,US
1221900,-9,399,BOS,DCA,US
1221930,-2,399,DCA,BOS,US
1222000,-6,399,BOS,DCA,US
1222100,-5,399,DCA,BOS,US
1222100,-7,399,BOS,DCA,US
1222200,-3,399,DCA,BOS,US
1220600,-9,214,DCA,LGA,US
1220600,-5,214,LGA,DCA,US
1220700,-7,214,DCA,LGA,US
1220700,-8,214,LGA,DCA,US
1220800,-8,214,DCA,LGA,US
1220800,-6,214,LGA,DCA,US
1220900,-6,214,DCA,LGA,US
1220900,-5,214,LGA,DCA,US
1221000,-9,214,DCA,LGA,US
1221000,-9,214,LGA,DCA,US
1221100,-6,214,DCA,LGA,US
1221100,-7,214,LGA,DCA,US
1221200,-5,214,DCA,LGA,US
1221200,-7,214,LGA,DCA,US
1221300,-1,214,DCA,LGA,US
1221300,-8,214,LGA,DCA,US
1221400,-3,214,DCA,LGA,US
1221400,-6,214,LGA,DCA,US
1221500,-7,214,DCA,LGA,US
1221500,-11,214,LGA,DCA,US
1221600,-5,214,DCA,LGA,US
1221600,-6,214,LGA,DCA,US
1221700,-3,214,DCA,LGA,US
1221700,-8,214,LGA,DCA,US
1221800,-9,214,DCA,LGA,US
1221800,-6,214,LGA,DCA,US
1221900,-5,214,DCA,LGA,US
1221900,-7,214,LGA,DCA,US
1222000,-3,214,DCA,LGA,US
1222000,51,214,LGA,DCA,US
1222200,54,214,DCA,LGA,US
1222100,12,214,LGA,DCA,US
1221330,6,2089,LAS,DCA,US
1221550,-5,1979,PHX,DCA,US
1221700,5,1979,DCA,PHX,US
1220947,-3,1979,PHX,DCA,US
1220825,-6,2089,DCA,LAS,US
1220653,-4,257,RIC,CLT,US
1220700,-6,1979,DCA,PHX,US
1221720,-4,331,DCA,CLT,US
1221025,-3,1979,DCA,PHX,US
1221340,44,1979,PHX,DCA,US
1220850,42,814,TPA,DCA,US
1221640,-3,331,CLT,DCA,US
1220525,0,257,RIC,CLT,US
1221730,11,119,PHL,DCA,US
1221946,11,331,CLT,DCA,US
1220835,-7,759,DCA,MCO,US
1221154,4,759,MCO,DCA,US
1222225,-8,290,CLT,ORF,US
1220940,8,331,CLT,DCA,US
1221135,-6,331,CLT,DCA,US
1220740,-5,331,CLT,DCA,US
1220515,-4,290,ORF,CLT,US
1221300,-8,331,CLT,DCA,US
1221610,1,814,DCA,TPA,US
1221920,0,814,TPA,DCA,US
1221750,3,331,CLT,DCA,US
1221945,9,857,DCA,PBI,US
1220700,-9,857,PBI,DCA,US
1221345,-2,331,DCA,CLT,US
1221455,-6,331,CLT,DCA,US
1152316,0,2288,LAX,IAD,UA
1150810,-4,2288,LAX,IAD,UA
1220810,-7,2442,SFO,DCA,VX
1221700,-2,2442,DCA,SFO,VX
1221000,-4,2419,IAD,SFO,VX
1221125,-8,1184,DCA,DAL,VX
1220700,-11,1184,DAL,DCA,VX
1220730,-11,1184,DCA,DAL,VX
1221410,-12,1184,DAL,DCA,VX
1221835,-14,1184,DCA,DAL,VX
1221820,49,2419,IAD,SFO,VX
1220930,33,2419,SFO,IAD,VX
1221805,40,1184,DAL,DCA,VX
1220900,-7,2288,IAD,LAX,VX
1221405,-4,2419,SFO,IAD,VX
1221705,-7,2288,IAD,LAX,VX
1222115,-3,547,ATL,DCA,WN
1220700,-5,547,ATL,DCA,WN
1220945,-5,547,ATL,DCA,WN
1221840,-3,547,ATL,DCA,WN
1221140,-7,547,ATL,DCA,WN
1221520,-6,547,ATL,DCA,WN
1222045,53,481,ATL,RIC,WN
1221035,-5,481,ATL,RIC,WN
1221400,-3,481,ATL,RIC,WN
1221215,1,1315,AUS,DCA,WN
1220735,-9,562,BNA,DCA,WN
1221745,24,562,BNA,DCA,WN
1221110,-1,562,BNA,DCA,WN
1220835,-7,159,BWI,ORF,WN
1222210,-1,159,BWI,ORF,WN
1221200,1,159,BWI,ORF,WN
1221350,-5,274,CAK,DCA,WN
1221000,-600,1184,DAL,DCA,WN
1220625,3,1184,DAL,DCA,WN
1221810,-1090,1184,DAL,DCA,WN
1221235,14,1184,DAL,DCA,WN
1221510,-4,1184,DAL,DCA,WN
1222010,2,1184,DAL,DCA,WN
1220905,-5,547,DCA,ATL,WN
1221650,14,547,DCA,ATL,WN
1220600,-6,547,DCA,ATL,WN
1221205,-7,547,DCA,ATL,WN
1222055,-9,547,DCA,ATL,WN
1221420,-2,547,DCA,ATL,WN
1221655,0,1315,DCA,AUS,WN
1221535,-1,562,DCA,BNA,WN
1221200,-4,562,DCA,BNA,WN
1220610,-9,562,DCA,BNA,WN
1222050,-2,274,DCA,CAK,WN
1220900,-540,1184,DCA,DAL,WN
1222050,-3,1184,DCA,DAL,WN
1221100,-8,1184,DCA,DAL,WN
1221655,-2,1184,DCA,DAL,WN
1221245,-8,1184,DCA,DAL,WN
1220655,8,1184,DCA,DAL,WN
1221920,5,1218,DCA,HOU,WN
1220600,-1,1218,DCA,HOU,WN
1221410,-850,1218,DCA,HOU,WN
1221205,-6,1218,DCA,HOU,WN
1220755,-3,500,DCA,IND,WN
1221730,-2,500,DCA,IND,WN
1221545,0,949,DCA,MCI,WN
1221135,-8,601,DCA,MDW,WN
1221905,2,601,DCA,MDW,WN
1220800,-7,601,DCA,MDW,WN
1221415,-855,601,DCA,MDW,WN
1220640,-5,601,DCA,MDW,WN
1221525,-5,601,DCA,MDW,WN
1221805,-6,601,DCA,MDW,WN
1222055,-1,601,DCA,MDW,WN
1221650,18,601,DCA,MDW,WN
1220705,0,634,DCA,MKE,WN
1221555,-2,634,DCA,MKE,WN
1221930,-6,634,DCA,MKE,WN
1221355,-8,969,DCA,MSY,WN
1220900,-10,969,DCA,MSY,WN
1221105,-3,892,DCA,RSW,WN
1221855,89,719,DCA,STL,WN
1220630,-3,719,DCA,STL,WN
1221200,-9,719,DCA,STL,WN
1221100,-3,814,DCA,TPA,WN
1221950,1,814,DCA,TPA,WN
1221305,-7,1452,DEN,IAD,WN
1221805,2,1452,DEN,IAD,WN
1221015,-1,1452,DEN,IAD,WN
1220535,-335,601,MDW,DCA,WN
1222105,6,601,MDW,DCA,WN
1221605,10,601,MDW,DCA,WN
1220820,-7,601,MDW,DCA,WN
1221200,-3,601,MDW,DCA,WN
1221335,13,601,MDW,DCA,WN
1221930,-3,601,MDW,DCA,WN
1221735,-5,601,MDW,DCA,WN
1221050,-650,601,MDW,DCA,WN
1222105,2,577,MDW,IAD,WN
1221000,-4,577,MDW,IAD,WN
1221325,-5,704,MDW,ORF,WN
1220730,-5,634,MKE,DCA,WN
1221425,-6,634,MKE,DCA,WN
1221745,43,634,MKE,DCA,WN
1220850,-1,969,MSY,DCA,WN
1221935,-1,969,MSY,DCA,WN
1221205,-7,1218,HOU,DCA,WN
1220735,-6,1218,HOU,DCA,WN
1221940,0,1218,HOU,DCA,WN
1221505,-3,1218,HOU,DCA,WN
1220915,-3,1452,IAD,DEN,WN
1221850,-4,1452,IAD,DEN,WN
1221310,-4,1452,IAD,DEN,WN
1221755,-6,2065,IAD,LAS,WN
1220635,-7,577,IAD,MDW,WN
1221645,-5,577,IAD,MDW,WN
1221555,-1,2253,IAD,SAN,WN
1221700,7,500,IND,DCA,WN
1220635,-8,500,IND,DCA,WN
1220855,-3,2065,LAS,IAD,WN
1221150,-3,949,MCI,DCA,WN
1221810,1,655,MCO,ORF,WN
1222015,-6,667,MCO,RIC,WN
1221910,68,719,STL,DCA,WN
1220840,-5,719,STL,DCA,WN
1221535,111,719,STL,DCA,WN
1220845,-2,814,TPA,DCA,WN
1221805,2,814,TPA,DCA,WN
1222025,-2,159,ORF,BWI,WN
1220820,-1,159,ORF,BWI,WN
1221320,2,159,ORF,BWI,WN
1221000,-9,655,ORF,MCO,WN
1221655,-1,704,ORF,MDW,WN
1221315,-6,481,RIC,ATL,WN
1220620,-2,481,RIC,ATL,WN
1221625,3,481,RIC,ATL,WN
1220700,0,667,RIC,MCO,WN
1221250,-5,892,RSW,DCA,WN
1220940,-3,2253,SAN,IAD,WN
1231600,-5,1192,DCA,DFW,AA
1230625,-7,1172,IAD,DFW,AA
1232020,22,1172,DFW,IAD,AA
1231745,-1,1192,DCA,DFW,AA
1230734,-5,1192,DCA,DFW,AA
1231655,-1,1192,DFW,DCA,AA
1231130,-5,1192,DFW,DCA,AA
1230955,-7,612,DCA,ORD,AA
1230620,-7,612,ORD,DCA,AA
1231225,-5,2311,LAX,DCA,AA
1230840,27,2311,DCA,LAX,AA
1231830,-4,2288,IAD,LAX,AA
1150830,-1,2288,LAX,IAD,VX
1230844,-2,1192,DCA,DFW,AA
1231510,-7,612,DCA,ORD,AA
1231135,-10,612,ORD,DCA,AA
1230600,-2,1192,DCA,DFW,AA
1231030,13,1192,DFW,DCA,AA
1231240,0,1212,DFW,ORF,AA
1231708,14,1212,ORF,DFW,AA
1231000,-7,1192,DCA,DFW,AA
1231555,27,1192,DFW,DCA,AA
1231810,14,213,DCA,JFK,AA
1231600,-1,213,JFK,DCA,AA
1231145,-5,612,DCA,ORD,AA
1230811,-8,612,ORD,DCA,AA
1231805,5,919,DCA,MIA,AA
1231425,-5,919,MIA,DCA,AA
1230820,-9,2311,LAX,DCA,AA
1231710,-6,2311,DCA,LAX,AA
1231335,12,1192,DFW,DCA,AA
1230658,-6,1212,ORF,DFW,AA
1231719,95,921,IAD,MIA,AA
1231410,84,921,MIA,IAD,AA
1230600,-7,612,DCA,ORD,AA
1231950,-5,919,MIA,DCA,AA
1231845,-5,1158,DFW,RIC,AA
1232100,7,919,DCA,MIA,AA
1231250,-6,919,DCA,MIA,AA
1230925,-2,919,MIA,DCA,AA
1230840,1,1172,DFW,IAD,AA
1231307,-2,1172,IAD,DFW,AA
1231459,0,1192,DCA,DFW,AA
1230830,-6,612,DCA,ORD,AA
1231505,0,1172,DFW,IAD,AA
1231928,-2,1172,IAD,DFW,AA
1231835,-1,919,MIA,DCA,AA
1230650,-13,1158,RIC,DFW,AA
1230800,-4,2288,IAD,LAX,AA
1230840,-1,919,DCA,MIA,AA
1230725,12,921,IAD,MIA,AA
1231440,-2,919,DCA,MIA,AA
1231115,-13,919,MIA,DCA,AA
1151100,0,2288,LAX,IAD,VX
1230659,-7,919,DCA,MIA,AA
1231111,-8,1192,DCA,DFW,AA
1230615,-4,1192,DFW,DCA,AA
1231552,-4,919,DCA,MIA,AA
1231225,-8,919,MIA,DCA,AA
1231231,-3,1192,DCA,DFW,AA
1230750,-4,1192,DFW,DCA,AA
1231959,-3,919,DCA,MIA,AA
1231635,-7,919,MIA,DCA,AA
1231900,0,1192,DCA,DFW,AA
1231430,-3,1192,DFW,DCA,AA
1232010,-7,612,ORD,DCA,AA
1232125,-3,921,MIA,IAD,AA
1232055,-8,612,DCA,ORD,AA
1231720,-6,612,ORD,DCA,AA
1231900,13,612,DCA,ORD,AA
1231515,-5,612,ORD,DCA,AA
1232205,-3,612,ORD,DCA,AA
1231615,-1,612,DCA,ORD,AA
1231240,-3,612,ORD,DCA,AA
1230640,-6,919,MIA,DCA,AA
1232000,2,1192,DFW,DCA,AA
1231330,0,1158,DFW,RIC,AA
1231752,9,1158,RIC,DFW,AA
1230800,-3,2329,DCA,SEA,AS
1231410,24,2329,SEA,DCA,AS
1231840,-11,2329,DCA,SEA,AS
1230815,-2,2329,SEA,DCA,AS
1230915,-11,2311,DCA,LAX,AS
1231310,-7,2311,LAX,DCA,AS
1230945,-9,2350,PDX,DCA,AS
1231710,-4,2350,DCA,PDX,AS
1230725,-4,444,CHS,DCA,B6
1230724,0,814,TPA,DCA,B6
1230956,-7,413,IAD,BOS,B6
1230614,-10,413,BOS,IAD,B6
1230615,-8,313,BDL,DCA,B6
1230720,-10,399,BOS,DCA,B6
1230800,-5,399,DCA,BOS,B6
1231100,-13,814,DCA,TPA,B6
1231445,-11,814,TPA,DCA,B6
1230832,-5,857,DCA,PBI,B6
1231835,-6,413,IAD,BOS,B6
1231612,-6,413,BOS,IAD,B6
1231959,-3,474,BOS,RIC,B6
1230615,-8,474,RIC,BOS,B6
1230835,-1,399,BOS,DCA,B6
1231100,-5,399,DCA,BOS,B6
1231111,-7,399,BOS,DCA,B6
1231431,-8,399,DCA,BOS,B6
1231720,-2,313,BDL,DCA,B6
1231020,-8,399,BOS,DCA,B6
1231329,-11,399,DCA,BOS,B6
1230840,-9,313,DCA,BDL,B6
1231500,-3,892,DCA,RSW,B6
1231820,-14,892,RSW,DCA,B6
1231214,-1,399,BOS,DCA,B6
1231535,-10,399,DCA,BOS,B6
1231559,2,634,DCA,JAX,B6
1231335,-3,634,JAX,DCA,B6
1231140,-4,857,PBI,DCA,B6
1230700,-1,759,DCA,MCO,B6
1231142,0,759,MCO,DCA,B6
1231930,-5,814,DCA,TPA,B6
1231211,-9,474,BOS,RIC,B6
1231130,-10,474,RIC,BOS,B6
1231655,-7,399,DCA,BOS,B6
1231717,-7,399,BOS,DCA,B6
1231435,-1,759,DCA,MCO,B6
1231855,19,759,MCO,DCA,B6
1231217,-3,444,DCA,CHS,B6
1231338,-10,444,CHS,DCA,B6
1230901,-4,474,BOS,RIC,B6
1231915,3,399,BOS,DCA,B6
1232000,-3,399,DCA,BOS,B6
1232000,-13,313,DCA,BDL,B6
1231553,0,805,RIC,FLL,B6
1232040,0,805,FLL,RIC,B6
1231535,-1,399,BOS,DCA,B6
1231755,11,399,DCA,BOS,B6
1231325,3,667,MCO,RIC,B6
1231439,-5,474,RIC,BOS,B6
1232055,13,399,BOS,DCA,B6
1230700,-10,399,DCA,BOS,B6
1230646,-16,228,IAD,JFK,B6
1231000,-10,759,DCA,MCO,B6
1231835,-11,413,BOS,IAD,B6
1230629,-9,899,DCA,FLL,B6
1231631,-11,474,BOS,RIC,B6
1231859,-6,474,RIC,BOS,B6
1230801,-2,228,JFK,IAD,B6
1230841,-8,228,IAD,JFK,B6
1230800,-1,1554,DCA,SJU,B6
1231904,-7,1554,SJU,DCA,B6
1230813,-4,667,RIC,MCO,B6
1231030,-11,899,DCA,FLL,B6
1231354,-7,899,FLL,DCA,B6
1231750,0,228,JFK,IAD,B6
1231240,-9,899,DCA,FLL,B6
1230940,-5,899,FLL,DCA,B6
1232042,4,899,FLL,DCA,B6
1230600,-7,399,DCA,BOS,B6
1231945,11,228,IAD,JFK,B6
1231359,-4,612,DCA,ORD,AA
1231025,-10,612,ORD,DCA,AA
1230600,-5,919,DCA,MIA,AA
1232110,-1,919,MIA,DCA,AA
1231800,-5,1192,DFW,DCA,AA
1231608,-5,759,MCO,DCA,B6
1232015,12,759,DCA,MCO,B6
1230800,-10,759,MCO,DCA,B6
1230920,-1,634,DCA,JAX,B6
1230940,-5,634,JAX,DCA,B6
1230940,-1,1851,SLC,DCA,DL
1231720,59,547,ATL,DCA,DL
1231500,-3,547,DCA,ATL,DL
1231855,-5,534,ATL,IAD,DL
1231305,-1,931,MSP,DCA,DL
1231620,-1,547,ATL,DCA,DL
1231600,-9,547,DCA,ATL,DL
1231500,-6,405,DCA,DTW,DL
1230550,-2,481,RIC,ATL,DL
1231145,-5,931,DCA,MSP,DL
1232200,0,481,ATL,RIC,DL
1231520,-4,547,ATL,DCA,DL
1231710,8,547,DCA,ATL,DL
1231730,33,405,DCA,DTW,DL
1230830,-6,931,DCA,MSP,DL
1232200,8,516,ATL,ORF,DL
1231420,-1,547,ATL,DCA,DL
1231759,-1,547,DCA,ATL,DL
1231210,10,516,ATL,ORF,DL
1231423,6,516,ORF,ATL,DL
1231726,-2,405,DTW,DCA,DL
1231935,2,405,DCA,DTW,DL
1230620,-6,931,DCA,MSP,DL
1231926,-4,931,MSP,DCA,DL
1231414,10,516,ATL,ORF,DL
1231628,7,516,ORF,ATL,DL
1232059,6,357,ATL,ROA,DL
1231320,-4,547,ATL,DCA,DL
1231900,-1,547,DCA,ATL,DL
1231225,-5,405,DTW,DCA,DL
1231050,0,547,ATL,DCA,DL
1231400,-4,547,DCA,ATL,DL
1230815,0,534,ATL,IAD,DL
1232030,-2,547,ATL,DCA,DL
1230730,1,1851,DCA,SLC,DL
1231634,-5,1851,DCA,SLC,DL
1231640,-5,931,DCA,MSP,DL
1230600,-6,547,DCA,ATL,DL
1230659,7,547,DCA,ATL,DL
1231735,0,444,DCA,CHS,B6
1232059,-9,413,IAD,BOS,B6
1230637,-9,474,BOS,RIC,B6
1230908,-3,474,RIC,BOS,B6
1232145,-2,228,JFK,IAD,B6
1231858,29,899,DCA,FLL,B6
1231618,-12,899,FLL,DCA,B6
1230610,-8,399,BOS,DCA,B6
1230727,-3,516,ATL,ORF,DL
1230939,-6,516,ORF,ATL,DL
1231951,51,481,ATL,RIC,DL
1231105,-3,534,ATL,IAD,DL
1231330,1,534,IAD,ATL,DL
1230800,-2,547,DCA,ATL,DL
1231520,-2,405,DTW,DCA,DL
1231432,-2,481,ATL,RIC,DL
1231639,-3,481,RIC,ATL,DL
1230700,-1,516,ORF,ATL,DL
1231735,-4,931,MSP,DCA,DL
1231516,2,534,ATL,IAD,DL
1231657,-1,481,ATL,RIC,DL
1231914,86,481,RIC,ATL,DL
1231025,-1,516,ATL,ORF,DL
1231250,2,516,ORF,ATL,DL
1230900,-1,547,DCA,ATL,DL
1231220,-5,547,ATL,DCA,DL
1230535,-5,516,ORF,ATL,DL
1230735,-3,405,DCA,DTW,DL
1231730,20,516,ATL,ORF,DL
1231540,-1,481,ATL,RIC,DL
1231805,86,481,RIC,ATL,DL
1230725,-4,481,ATL,RIC,DL
1230938,-5,481,RIC,ATL,DL
1231539,6,516,ATL,ORF,DL
1231759,-3,516,ORF,ATL,DL
1231910,48,457,ATL,CHO,DL
1231910,-5,534,IAD,ATL,DL
1231645,7,534,ATL,IAD,DL
1230710,-3,357,ROA,ATL,DL
1230725,0,534,ATL,IAD,DL
1230940,-4,534,IAD,ATL,DL
1232145,-2,547,ATL,DCA,DL
1231100,-3,547,DCA,ATL,DL
1230720,-5,405,DTW,DCA,DL
1230730,-3,931,MSP,DCA,DL
1231920,1,547,ATL,DCA,DL
1231259,-4,547,DCA,ATL,DL
1231845,6,931,DCA,MSP,DL
1231500,-7,931,MSP,DCA,DL
1230705,0,481,RIC,ATL,DL
1230700,-1,534,IAD,ATL,DL
1231820,12,547,ATL,DCA,DL
1231255,-6,405,DCA,DTW,DL
1231027,-4,405,DTW,DCA,DL
1231459,19,931,DCA,MSP,DL
1231059,-2,931,MSP,DCA,DL
1231434,-9,310,DCA,CLE,EV
1231940,68,383,DTW,IAD,EV
1232152,61,288,IAD,CLE,EV
1231230,3,296,IAD,SYR,EV
1231011,-1,157,ORF,IAD,EV
1231310,-5,642,ORD,RIC,EV
1232000,-4,531,ORD,ROA,EV
1231233,-1,717,ORF,ORD,EV
1232107,12,277,EWR,RIC,EV
1230605,-9,288,CLE,IAD,EV
1231728,-6,310,DCA,CLE,EV
1231242,-9,310,CLE,DCA,EV
1230900,-3,717,ORD,ORF,EV
1230836,-5,310,CLE,DCA,EV
1230639,-1,199,EWR,DCA,EV
1231950,-2,288,CLE,IAD,EV
1231700,-6,288,IAD,CLE,EV
1232000,28,547,DCA,ATL,DL
1231702,-5,1851,SLC,DCA,DL
1232044,32,534,ATL,IAD,DL
1231210,2,481,ATL,RIC,DL
1231432,-7,481,RIC,ATL,DL
1231000,-1,547,DCA,ATL,DL
1230640,-2,457,CHO,ATL,DL
1230920,16,547,ATL,DCA,DL
1231002,49,481,ATL,RIC,DL
1231220,27,481,RIC,ATL,DL
1231130,-6,534,IAD,ATL,DL
1231950,-4,405,DTW,DCA,DL
1230820,0,547,ATL,DCA,DL
1230948,-4,405,DCA,DTW,DL
1230610,-9,534,IAD,ATL,DL
1231746,0,534,IAD,ATL,DL
1230730,-1,547,ATL,DCA,DL
1231930,-6,277,EWR,RIC,EV
1231029,-3,310,DCA,CLE,EV
1230527,-7,1190,IAD,IAH,EV
1230824,-8,199,DCA,EWR,EV
1231550,-5,277,EWR,RIC,EV
1231704,-7,310,CLE,DCA,EV
1231657,-5,717,ORF,ORD,EV
1231343,-7,284,ORF,EWR,EV
1231441,-5,212,EWR,IAD,EV
1231829,-6,199,DCA,EWR,EV
1231511,9,199,EWR,DCA,EV
1232005,-6,199,DCA,EWR,EV
1230613,-5,277,RIC,EWR,EV
1231536,-12,310,CLE,DCA,EV
1231856,-10,310,DCA,CLE,EV
1230711,-10,277,RIC,EWR,EV
1231649,-9,199,EWR,DCA,EV
1232129,-3,199,EWR,DCA,EV
1231650,-2,212,IAD,EWR,EV
1231013,9,288,CLE,IAD,EV
1232043,-9,310,CLE,DCA,EV
1230824,-9,288,IAD,CLE,EV
1231750,-2,199,EWR,DCA,EV
1231447,-3,299,CMH,IAD,EV
1231720,126,515,IAD,SAV,EV
1231616,4,642,ORD,RIC,EV
1231238,-1,299,IAD,CMH,EV
1231654,-1,199,DCA,EWR,EV
1231637,-4,642,RIC,ORD,EV
1230600,-3,284,ORF,EWR,EV
1231250,-4,1157,IAH,RIC,EV
1231742,0,1157,RIC,IAH,EV
1230600,-9,310,DCA,CLE,EV
1232223,-7,284,EWR,ORF,EV
1231720,48,383,IAD,DTW,EV
1231435,-2,100,RIC,IAD,EV
1231246,-8,100,IAD,RIC,EV
1230944,-1,515,SAV,IAD,EV
1231152,-4,284,EWR,ORF,EV
1230710,-4,199,DCA,EWR,EV
1230743,-11,642,RIC,ORD,EV
1232135,-11,199,DCA,EWR,EV
1231216,-3,357,ATL,ROA,EV
1231400,12,357,ROA,ATL,EV
1231945,-3,908,MSP,IAD,EV
1232045,83,305,LGA,CHO,EV
1230706,51,305,CHO,LGA,EV
1231515,-2,508,ATL,PHF,EV
1231718,-5,508,PHF,ATL,EV
1230700,-5,474,BOS,RIC,EV
1231215,79,474,RIC,BOS,EV
1230615,-6,292,RIC,LGA,EV
1231430,60,474,BOS,RIC,EV
1232135,13,405,DTW,DCA,EV
1230909,19,357,ATL,ROA,EV
1231055,5,357,ROA,ATL,EV
1231530,38,292,LGA,RIC,EV
1231112,321,529,ORF,DTW,EV
1231026,-5,457,ATL,CHO,EV
1231225,-5,457,CHO,ATL,EV
1232101,18,508,ATL,PHF,EV
1230625,-5,508,PHF,ATL,EV
1231141,16,508,ATL,PHF,EV
1231343,1,508,PHF,ATL,EV
1230600,-6,456,RIC,DTW,EV
1231918,-4,970,MSP,RIC,EV
1230852,65,970,RIC,MSP,EV
1231900,-4,292,LGA,RIC,EV
1230605,-3,405,DCA,DTW,EV
1230632,-2,474,RIC,BOS,EV
1231445,3,457,ATL,CHO,EV
1231638,-4,457,CHO,ATL,EV
1230905,-1,508,ATL,PHF,EV
1231105,5,508,PHF,ATL,EV
1230905,106,296,LGA,ORF,EV
1230940,16,534,ATL,IAD,EV
1231700,54,474,RIC,BOS,EV
1231000,33,292,RIC,LGA,EV
1231935,-2,456,DTW,RIC,EV
1231915,28,474,BOS,RIC,EV
1232154,-5,401,IAD,CAE,EV
1231232,-3,326,IAD,BDL,EV
1230603,-8,229,LGA,IAD,EV
1231250,-4,182,IAD,PIT,EV
1230920,-11,372,PVD,IAD,EV
1231942,23,182,PIT,IAD,EV
1231922,44,229,LGA,IAD,EV
1230820,-8,292,LGA,RIC,EV
1231454,-894,357,ATL,ROA,EV
1231645,-1005,357,ROA,ATL,EV
1230725,-7,908,IAD,MSP,EV
1231415,-6,456,DTW,RIC,EV
1231644,-2,456,RIC,DTW,EV
1231712,65,326,IAD,BDL,EV
1231430,9,515,SAV,IAD,EV
1231743,27,292,RIC,LGA,EV
1231352,0,508,ATL,PHF,EV
1231550,14,508,PHF,ATL,EV
1231427,-1,326,BDL,IAD,EV
1231719,51,182,IAD,PIT,EV
1231231,0,401,IAD,CAE,EV
1231015,1,229,LGA,IAD,EV
1232153,25,534,IAD,ATL,EV
1230555,-7,326,BDL,IAD,EV
1230837,-3,182,IAD,PIT,EV
1231400,-6,534,ATL,IAD,EV
1231231,-5,229,IAD,LGA,EV
1230832,-4,534,IAD,ATL,EV
1230601,0,182,PIT,IAD,EV
1231234,-7,372,IAD,PVD,EV
1231011,14,182,PIT,IAD,EV
1231655,2,534,IAD,ATL,EV
1231438,2,182,PIT,IAD,EV
1231712,30,229,IAD,LGA,EV
1231427,-5,372,PVD,IAD,EV
1231701,-7,401,IAD,CAE,EV
1231433,-3,229,LGA,IAD,EV
1231912,20,401,CAE,IAD,EV
1232157,34,326,IAD,BDL,EV
1231921,48,534,ATL,IAD,EV
1232150,8,182,IAD,PIT,EV
1230816,-9,229,IAD,LGA,EV
1231432,7,401,CAE,IAD,EV
1231712,33,372,IAD,PVD,EV
1230935,6,401,CAE,IAD,EV
1232153,-6,229,IAD,LGA,EV
1231935,3,212,EWR,IAD,EV
1232158,37,296,IAD,SYR,EV
1231927,48,288,ROC,IAD,EV
1231320,-3,717,ORD,ORF,EV
1231015,4,212,EWR,IAD,EV
1231230,20,239,IAD,GSO,EV
1231428,-4,239,GSO,IAD,EV
1231434,-14,296,SYR,IAD,EV
1230814,-2,212,IAD,EWR,EV
1230545,-10,288,ROC,IAD,EV
1231721,49,288,IAD,ROC,EV
1230606,-2,212,EWR,IAD,EV
1231235,-3,212,IAD,EWR,EV
1232152,-3,212,IAD,EWR,EV
1230828,10,157,IAD,ORF,EV
1230550,-9,296,SYR,IAD,EV
1231926,72,326,BDL,IAD,EV
1232152,29,157,IAD,ORF,EV
1231130,-7,1476,DEN,DCA,F9
1231725,4,1476,DCA,DEN,F9
1231250,26,589,ORD,IAD,F9
1230820,-6,589,IAD,ORD,F9
1231515,-7,758,IAD,MCO,F9
1231820,-1,758,MCO,IAD,F9
1232120,23,2065,IAD,LAS,F9
1232255,31,2065,LAS,IAD,F9
1230635,-1,811,IAD,TPA,F9
1230945,-7,811,TPA,IAD,F9
1231235,-4,859,IAD,PBI,F9
1231555,0,859,PBI,IAD,F9
1231620,244,891,IAD,RSW,F9
1231855,-1003,534,IAD,ATL,F9
1231950,217,891,RSW,IAD,F9
1232125,-929,534,ATL,IAD,F9
1231650,6,1476,DEN,DCA,F9
1230745,-8,1476,DEN,DCA,F9
1231332,9,1476,DCA,DEN,F9
1230715,-1,1476,DCA,DEN,F9
1231525,12,642,ORD,RIC,MQ
1231845,30,642,RIC,ORD,MQ
1230745,-5,642,ORD,RIC,MQ
1231106,-5,642,RIC,ORD,MQ
1230600,-12,642,RIC,ORD,MQ
1232145,25,213,JFK,DCA,MQ
1231530,-6,290,JFK,ORF,MQ
1231729,-2,213,JFK,DCA,MQ
1231048,27,213,DCA,JFK,MQ
1230848,47,213,JFK,DCA,MQ
1231620,-5,296,LGA,ORF,MQ
1231825,0,296,ORF,LGA,MQ
1231425,2,305,CHO,LGA,MQ
1231229,-10,305,LGA,CHO,MQ
1231935,-4,213,DCA,JFK,MQ
1231745,-9,802,ORF,MIA,MQ
1232010,-7,802,MIA,ORF,MQ
1231511,0,213,DCA,JFK,MQ
1231305,10,213,JFK,DCA,MQ
1230610,-3,213,DCA,JFK,MQ
1231945,-3,199,EWR,DCA,EV
1230615,-5,157,ORF,IAD,EV
1231215,-4,515,IAD,SAV,EV
1231701,-5,277,RIC,EWR,EV
1231908,-5,1157,IAH,RIC,EV
1230800,-9,1157,RIC,IAH,EV
1230710,-9,531,ROA,ORD,EV
